nom_amenageur;siren_amenageur;contact_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;id_station_itinerance;id_station_local;nom_station;implantation_station;adresse_station;code_insee_commune;Nombre points de charge;id_pdc_itinerance;id_pdc_local;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;gratuit;paiement_acte;paiement_cb;paiement_autre;tarification;condition_acces;reservation;horaires;accessibilite_pmr;restriction_gabarit;station_deux_roues;raccordement;num_pdl;date_mise_en_service;Observations;Date de mise Ã  jour;cable_t2_attache;last_modified;datagouv_dataset_id;datagouv_resource_id;datagouv_organization_or_owner;consolidated_longitude;consolidated_latitude;consolidated_code_postal;consolidated_commune;consolidated_is_lon_lat_correct;consolidated_is_code_insee_verified;Localisation;libelle_region;code_region;libelle_departement;libelle_epci;siret_epci;libelle_commune;department;tranche_puissance;dep_b
SYDEV;200042489.0;accueil@sydev-vendee.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SYDEV;FRS85P85243A;;OuestCharge - Diva Sp - Brem-sur-Mer - Prieur;Voirie;Rue du Champ Prieur 85470 BREM-SUR-MER (85);85243;2.0;FRS85E852430012;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;06/08/2021;;29/06/2022;;2023-02-26T09:51:53+01:00;54b7ce3ec751df56d15fa5a2;23ec9e54-f9bf-41c9-ab93-f73d553e5ce3;sydev;-1.83562;46.6063;85470.0;Brem-sur-Mer;True;True;46.6063, -1.83562;Pays de la Loire;52;VendÃ©e;CA du Pays de Saint-Gilles-Croix-de-Vie;200023778.0;Brem-sur-Mer;;22.0;85
SYDEV;200042489.0;accueil@sydev-vendee.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SYDEV;FRS85P85035A;;OuestCharge - Diva Sp - Bretignolles-sur-Mer - Halles;Voirie;Parking des Halles 85470 BRETIGNOLLES-SUR-MER (85);85035;2.0;FRS85E850350012;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;04/12/2021;;29/06/2022;;2023-02-26T09:51:53+01:00;54b7ce3ec751df56d15fa5a2;23ec9e54-f9bf-41c9-ab93-f73d553e5ce3;sydev;-1.8556;46.626759;85470.0;Bretignolles-sur-Mer;True;True;46.626759, -1.8556;Pays de la Loire;52;VendÃ©e;CA du Pays de Saint-Gilles-Croix-de-Vie;200023778.0;Bretignolles-sur-Mer;;22.0;85
SYDEV;200042489.0;accueil@sydev-vendee.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SYDEV;FRS85P85047A;;OuestCharge - Diva Sp - Challans - Foirail;Voirie;Place du Foirail 85300 CHALLANS (85);85047;2.0;FRS85E850470022;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;04/12/2021;;29/06/2022;;2023-02-26T09:51:53+01:00;54b7ce3ec751df56d15fa5a2;23ec9e54-f9bf-41c9-ab93-f73d553e5ce3;sydev;-1.871946;46.848647;85300.0;Challans;True;True;46.848647, -1.871946;Pays de la Loire;52;VendÃ©e;CC Challans-Gois CommunautÃ©;200071629.0;Challans;;22.0;85
SYDEV;200042489.0;accueil@sydev-vendee.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SYDEV;FRS85P85051B;;OuestCharge - Diva Sp - Chantonnay - Gare;Voirie;Place de la Gare 85110 CHANTONNAY (85);85051;2.0;FRS85E850510022;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;15/04/2021;;29/06/2022;;2023-02-26T09:51:53+01:00;54b7ce3ec751df56d15fa5a2;23ec9e54-f9bf-41c9-ab93-f73d553e5ce3;sydev;-1.05423;46.689838;85110.0;Chantonnay;True;True;46.689838, -1.05423;Pays de la Loire;52;VendÃ©e;CC Pays de Chantonnay;248500340.0;Chantonnay;;22.0;85
SYDEV;200042489.0;accueil@sydev-vendee.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SYDEV;FRS85P85012A;;OuestCharge - Quick Charger Evtronic - La Barre-de-Monts - Saint-Jean-de-Monts;Voirie;Rue de Saint-Jean-de-Monts 85550 LA BARRE-DE-MONTS (85);85012;2.0;FRS85E850120022;;50;false;false;false;true;false;false;true;true;true;0,33â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;18/05/2021;;29/06/2022;;2023-02-26T09:51:53+01:00;54b7ce3ec751df56d15fa5a2;23ec9e54-f9bf-41c9-ab93-f73d553e5ce3;sydev;-2.119488;46.88022;85550.0;La Barre-de-Monts;True;True;46.88022, -2.119488;Pays de la Loire;52;VendÃ©e;CC OcÃ©an Marais de Monts;248500258.0;La Barre-de-Monts;;50.0;85
SYDEV;200042489.0;accueil@sydev-vendee.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SYDEV;FRS85P85027A;;OuestCharge - Quick Charger - Bouffere - Flechet;Voirie;Rue du FlÃ©chet 85600 BOUFFERE (85);85027;2.0;FRS85E850270011;;50;false;false;false;true;false;false;true;false;true;0,33â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;23/04/2021;;29/06/2022;;2023-02-26T09:51:53+01:00;54b7ce3ec751df56d15fa5a2;23ec9e54-f9bf-41c9-ab93-f73d553e5ce3;sydev;-1.351041;46.957664;;;False;False;46.957664, -1.351041;Pays de la Loire;52;VendÃ©e;CA Terres de Montaigu;200070233.0;Montaigu-VendÃ©e;;50.0;85
SYDEV;200042489.0;accueil@sydev-vendee.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SYDEV;FRS85P85012A;;OuestCharge - Quick Charger Evtronic - La Barre-de-Monts - Saint-Jean-de-Monts;Voirie;Rue de Saint-Jean-de-Monts 85550 LA BARRE-DE-MONTS (85);85012;2.0;FRS85E850120023;;50;false;false;true;false;false;false;true;true;true;0,33â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;18/05/2021;;29/06/2022;;2023-02-26T09:51:53+01:00;54b7ce3ec751df56d15fa5a2;23ec9e54-f9bf-41c9-ab93-f73d553e5ce3;sydev;-2.119488;46.88022;85550.0;La Barre-de-Monts;True;True;46.88022, -2.119488;Pays de la Loire;52;VendÃ©e;CC OcÃ©an Marais de Monts;248500258.0;La Barre-de-Monts;;50.0;85
SYDEV;200042489.0;accueil@sydev-vendee.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SYDEV;FRS85P85109B;;OuestCharge - E-Twin - Les Herbiers - Droits de l'Homme;Voirie;Place des Droits de L'Homme 85500 LES HERBIERS (85);85109;2.0;FRS85E851090012;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;29/04/2021;;29/06/2022;;2023-02-26T09:51:53+01:00;54b7ce3ec751df56d15fa5a2;23ec9e54-f9bf-41c9-ab93-f73d553e5ce3;sydev;-1.00948;46.871399;85500.0;Les Herbiers;True;True;46.871399, -1.00948;Pays de la Loire;52;VendÃ©e;CC du Pays des Herbiers;248500621.0;Les Herbiers;;22.0;85
SYDEV;200042489.0;accueil@sydev-vendee.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SYDEV;FRS85P85109B;;OuestCharge - E-Twin - Les Herbiers - Droits de l'Homme;Voirie;Place des Droits de L'Homme 85500 LES HERBIERS (85);85109;2.0;FRS85E851090011;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;29/04/2021;;29/06/2022;;2023-02-26T09:51:53+01:00;54b7ce3ec751df56d15fa5a2;23ec9e54-f9bf-41c9-ab93-f73d553e5ce3;sydev;-1.00948;46.871399;85500.0;Les Herbiers;True;True;46.871399, -1.00948;Pays de la Loire;52;VendÃ©e;CC du Pays des Herbiers;248500621.0;Les Herbiers;;22.0;85
SYDEV;200042489.0;accueil@sydev-vendee.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SYDEV;FRS85P85113B;;OuestCharge - Diva Sp - L'Ile-d'Yeu - Heliport;Voirie;Parking Heliport Ile d'Yeu 85350 L'ILE-D'YEU (85);85113;2.0;FRS85E851130021;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;13/07/2021;;29/06/2022;;2023-02-26T09:51:53+01:00;54b7ce3ec751df56d15fa5a2;23ec9e54-f9bf-41c9-ab93-f73d553e5ce3;sydev;-2.35018;46.727699;85350.0;L'ÃŽle-d'Yeu;True;True;46.727699, -2.35018;Pays de la Loire;52;VendÃ©e;;;L'ÃŽle-d'Yeu;;22.0;85
SYDEV;200042489.0;accueil@sydev-vendee.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SYDEV;FRS85P85060A;;OuestCharge - Diva Sp - Chateau-d'Olonne - Millet;Voirie;Parking Millet 85180 CHATEAU-D'OLONNE (85);85060;2.0;FRS85E850600011;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;05/11/2021;;29/06/2022;;2023-02-26T09:51:53+01:00;54b7ce3ec751df56d15fa5a2;23ec9e54-f9bf-41c9-ab93-f73d553e5ce3;sydev;-1.73754;46.504768;;;False;False;46.504768, -1.73754;Pays de la Loire;52;VendÃ©e;CA Les Sables d'Olonne AgglomÃ©ration;200071165.0;Les Sables-d'Olonne;;22.0;85
SYDEV;200042489.0;accueil@sydev-vendee.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SYDEV;FRS85P85060B;;OuestCharge - E-Twin - Chateau-d'Olonne - Tanchet;Voirie;Parking de Tanchet 85180 CHATEAU-D'OLONNE (85);85060;2.0;FRS85E850600022;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;15/04/2021;;29/06/2022;;2023-02-26T09:51:53+01:00;54b7ce3ec751df56d15fa5a2;23ec9e54-f9bf-41c9-ab93-f73d553e5ce3;sydev;-1.7591;46.481231;;;False;False;46.481231, -1.7591;Pays de la Loire;52;VendÃ©e;CA Les Sables d'Olonne AgglomÃ©ration;200071165.0;Les Sables-d'Olonne;;22.0;85
SYDEV;200042489.0;accueil@sydev-vendee.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SYDEV;FRS85P85081A;;OuestCharge - Diva Sp - Dompierre-Sur-Yon - Margerie;Voirie;Rue de Margerie - Parking PÃ©ri-Scolaire 85170 DOMPIERRE-SUR-YON (85);85081;2.0;FRS85E850810011;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;04/07/2021;;29/06/2022;;2023-02-26T09:51:53+01:00;54b7ce3ec751df56d15fa5a2;23ec9e54-f9bf-41c9-ab93-f73d553e5ce3;sydev;-1.38599;46.73901;85170.0;Dompierre-sur-Yon;True;True;46.73901, -1.38599;Pays de la Loire;52;VendÃ©e;CA La Roche-sur-Yon AgglomÃ©ration;248500589.0;Dompierre-sur-Yon;;22.0;85
SYDEV;200042489.0;accueil@sydev-vendee.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SYDEV;FRS85P85084B;;OuestCharge - Diva Sp - Les Essarts - Mairie;Voirie;Place de la Mairie 85140 LES ESSARTS (85);85084;2.0;FRS85E850840012;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;05/11/2021;;29/06/2022;;2023-02-26T09:51:53+01:00;54b7ce3ec751df56d15fa5a2;23ec9e54-f9bf-41c9-ab93-f73d553e5ce3;sydev;-1.23013;46.774151;85140.0;Essarts en Bocage;True;True;46.774151, -1.23013;Pays de la Loire;52;VendÃ©e;CC du Pays de Saint-Fulgent - Les Essarts;200071918.0;Essarts en Bocage;;22.0;85
SYDEV;200042489.0;accueil@sydev-vendee.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SYDEV;FRS85P85096A;;OuestCharge - Diva Sp - La Garnache - Mairie;Voirie;Square du Grand Pont - Place de la Mairie 85710 LA GARNACHE (85);85096;2.0;FRS85E850960012;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;14/06/2021;;29/06/2022;;2023-02-26T09:51:53+01:00;54b7ce3ec751df56d15fa5a2;23ec9e54-f9bf-41c9-ab93-f73d553e5ce3;sydev;-1.83061;46.89101;85710.0;La Garnache;True;True;46.89101, -1.83061;Pays de la Loire;52;VendÃ©e;CC Challans-Gois CommunautÃ©;200071629.0;La Garnache;;22.0;85
SYDEV;200042489.0;accueil@sydev-vendee.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SYDEV;FRS85P85300A;;OuestCharge - E-Twin - Venansault - Culture;Voirie;Parking Maison de la Culture 85190 VENANSAULT (85);85300;2.0;FRS85E853000012;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;20/04/2021;;29/06/2022;;2023-02-26T09:51:53+01:00;54b7ce3ec751df56d15fa5a2;23ec9e54-f9bf-41c9-ab93-f73d553e5ce3;sydev;-1.51163;46.684349;85190.0;Venansault;True;True;46.684349, -1.51163;Pays de la Loire;52;VendÃ©e;CA La Roche-sur-Yon AgglomÃ©ration;248500589.0;Venansault;;22.0;85
SYDEV;200042489.0;accueil@sydev-vendee.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SYDEV;FRS85P85178A;;OuestCharge - Diva Sp - Le Poire-sur-Vie - Brachetiere;Voirie;Parking de la Brachetiere 85170 LE POIRE-SUR-VIE (85);85178;2.0;FRS85E851780021;;22;true;true;false;false;false;false;true;false;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;;;01/06/2021;;04/11/2022;;2023-02-26T09:51:53+01:00;54b7ce3ec751df56d15fa5a2;e2440b2b-9eac-4533-8eba-9da82c1877b4;sydev;-1.50551;46.766079;85170.0;Le PoirÃ©-sur-Vie;True;True;46.766079, -1.50551;Pays de la Loire;52;VendÃ©e;CC de Vie et Boulogne;200072882.0;Le PoirÃ©-sur-Vie;;22.0;85
SYDEV;200042489.0;accueil@sydev-vendee.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SYDEV;FRS85P85191B;;OuestCharge - E-Twin - La Roche-sur-Yon - Sully;Voirie;Boulevard de Sully 85000 LA ROCHE-SUR-YON (85);85191;2.0;FRS85E851910011;;22;true;true;false;false;false;false;true;false;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;;;19/04/2021;;04/11/2022;;2023-02-26T09:51:53+01:00;54b7ce3ec751df56d15fa5a2;e2440b2b-9eac-4533-8eba-9da82c1877b4;sydev;-1.43236;46.682899;85000.0;La Roche-sur-Yon;True;True;46.682899, -1.43236;Pays de la Loire;52;VendÃ©e;CA La Roche-sur-Yon AgglomÃ©ration;248500589.0;La Roche-sur-Yon;;22.0;85
SYDEV;200042489.0;accueil@sydev-vendee.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SYDEV;FRS85P85191D;;OuestCharge - CityCharge - La Roche-sur-Yon - Fayette;Voirie;Rue La Fayette 85000 LA ROCHE-SUR-YON (85);85191;1.0;FRS85E851910141;;3;false;false;false;false;false;false;true;false;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;;;25/05/2022;;04/11/2022;;2023-02-26T09:51:53+01:00;54b7ce3ec751df56d15fa5a2;e2440b2b-9eac-4533-8eba-9da82c1877b4;sydev;-1.429953;46.669237;85000.0;La Roche-sur-Yon;True;True;46.669237, -1.429953;Pays de la Loire;52;VendÃ©e;CA La Roche-sur-Yon AgglomÃ©ration;248500589.0;La Roche-sur-Yon;;3.7;85
SYDEV;200042489.0;accueil@sydev-vendee.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SYDEV;FRS85P85152A;;OuestCharge - Diva Sp - La Mothe-Achard - Hotel;Voirie;Place de l'Hotel de Ville 85150 LA MOTHE-ACHARD (85);85152;2.0;FRS85E851520012;;22;true;true;false;false;false;false;true;false;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;;;14/06/2021;;04/11/2022;;2023-02-26T09:51:53+01:00;54b7ce3ec751df56d15fa5a2;e2440b2b-9eac-4533-8eba-9da82c1877b4;sydev;-1.65902;46.6177;85150.0;Les Achards;True;True;46.6177, -1.65902;Pays de la Loire;52;VendÃ©e;CC du Pays des Achards;248500530.0;Les Achards;;22.0;85
SYDEV;200042489.0;accueil@sydev-vendee.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SYDEV;FRS85P85164A;;OuestCharge - Diva Sp - Notre-Dame-de-Monts - Eglise;Voirie;Rue de l'lise 85690 NOTRE-DAME-DE-MONTS (85);85164;2.0;FRS85E851640011;;22;true;true;false;false;false;false;true;false;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;;;12/04/2021;;04/11/2022;;2023-02-26T09:51:53+01:00;54b7ce3ec751df56d15fa5a2;e2440b2b-9eac-4533-8eba-9da82c1877b4;sydev;-2.131729;46.831223;85690.0;Notre-Dame-de-Monts;True;True;46.831223, -2.131729;Pays de la Loire;52;VendÃ©e;CC OcÃ©an Marais de Monts;248500258.0;Notre-Dame-de-Monts;;22.0;85
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49080A;;OuestCharge - Diva Sp - Chateauneuf-sur-Sarthe - Lefort;Voirie;Place Robert Lefort 49330 CHATEAUNEUF-SUR-SARTHE (49);49080;2.0;FRS49E490800012;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;04/09/2021;;29/06/2022;;2023-02-26T09:51:05+01:00;61e18c7462abbabd4e790eaa;b27407ab-ca4e-48ff-8ab6-27958af8e698;sieml;-0.488031;47.68098;49330.0;Les Hauts-d'Anjou;True;True;47.68098, -0.488031;Pays de la Loire;52;Maine-et-Loire;CC des VallÃ©es du Haut-Anjou;200071868.0;Les Hauts-d'Anjou;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49167A;;OuestCharge - Diva Sp - Juigne-sur-Loire - Rocher;Voirie;Impasse du Rocher 49610 JUIGNE-SUR-LOIRE (49);49167;2.0;FRS49E491670011;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;23/04/2021;;29/06/2022;;2023-02-26T09:51:05+01:00;61e18c7462abbabd4e790eaa;b27407ab-ca4e-48ff-8ab6-27958af8e698;sieml;-0.484532;47.404556;;Les Garennes sur Loire;True;True;47.404556, -0.484532;Pays de la Loire;52;Maine-et-Loire;CC Loire Layon Aubance;200071553.0;Les Garennes sur Loire;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49177A;;OuestCharge - Diva Sp - Lire - Haut Fief;Voirie;Rue Haut Fief 49530 LIRE (49);49177;2.0;FRS49E491770011;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;20/04/2021;;29/06/2022;;2023-02-26T09:51:05+01:00;61e18c7462abbabd4e790eaa;b27407ab-ca4e-48ff-8ab6-27958af8e698;sieml;-1.167665;47.341154;;;False;False;47.341154, -1.167665;Pays de la Loire;52;Maine-et-Loire;CA Mauges CommunautÃ©;200060010.0;OrÃ©e d'Anjou;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49160A;;OuestCharge - Diva Sp - Ingrandes - Gare;Voirie;Parking de la Gare 49123 INGRANDES (49);49160;2.0;FRS49E491600012;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;13/04/2021;;29/06/2022;;2023-02-26T09:51:05+01:00;61e18c7462abbabd4e790eaa;b27407ab-ca4e-48ff-8ab6-27958af8e698;sieml;-0.921126;47.405856;49123.0;Ingrandes-Le Fresne sur Loire;True;True;47.405856, -0.921126;Pays de la Loire;52;Maine-et-Loire;CC du Pays d'Ancenis;244400552.0;Ingrandes-Le Fresne sur Loire;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49180A;;OuestCharge - Diva Sp - Longue-Jumelles - Republique;Voirie;Parking de la RÃ©publique 49160 LONGUE-JUMELLES (49);49180;2.0;FRS49E491800022;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;21/04/2021;;29/06/2022;;2023-02-26T09:51:05+01:00;61e18c7462abbabd4e790eaa;b27407ab-ca4e-48ff-8ab6-27958af8e698;sieml;-0.107774;47.380672;49160.0;LonguÃ©-Jumelles;True;True;47.380672, -0.107774;Pays de la Loire;52;Maine-et-Loire;CA Saumur Val de Loire;200071876.0;LonguÃ©-Jumelles;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49191A;;OuestCharge - Diva Sp - Martigne-Briand - Cousin;Voirie;Rue Joseph Cousin 49540 MARTIGNE-BRIAND (49);49191;2.0;FRS49E491910011;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;27/04/2021;;29/06/2022;;2023-02-26T09:51:05+01:00;61e18c7462abbabd4e790eaa;b27407ab-ca4e-48ff-8ab6-27958af8e698;sieml;-0.429762;47.235004;;;False;False;47.235004, -0.429762;Pays de la Loire;52;Maine-et-Loire;CC Loire Layon Aubance;200071553.0;Terranjou;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49153A;;OuestCharge - Diva Sp - Valanjou - Mairie;Voirie;Rue de la Mairie 49670 VALANJOU (49);49153;2.0;FRS49E491530011;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;28/05/2021;;29/06/2022;;2023-02-26T09:51:05+01:00;61e18c7462abbabd4e790eaa;b27407ab-ca4e-48ff-8ab6-27958af8e698;sieml;-0.600949;47.215222;;;False;False;47.215222, -0.600949;Pays de la Loire;52;Maine-et-Loire;CA Mauges CommunautÃ©;200060010.0;ChemillÃ©-en-Anjou;;22.0;49
